Date,Chlorophyll_a,Nitrate,Phosphate,Silicate,Dissolved_Oxygen,Total_River_Discharge,Rainfall,Temperature,Salinity,Solar_Radiation
2019-02-26,1.27,0.86507086828351,0.00420539834885858,18.786477804184,208.919597625732,215.169025,0.0,29.0158392588298,29.3648813565572,966700.11668096
2019-02-27,1.47,0.732965379953384,0.00480895608779974,17.4337215423584,208.475044250488,201.637943,0.0,29.1343484719594,29.2143870989482,971076.003777028
2019-02-28,0.87,0.597838744521141,0.005046935955761,16.1455495357513,208.180740356445,191.9505735,0.0,29.1385442415873,29.2461048762004,967593.857946378
2019-03-01,1.84,0.357967315241694,0.00574185024015605,13.9666345119476,207.765895843506,194.6067787,0.0,29.0328571796417,29.6849766572316,973712.501655451
2019-03-02,4.88,0.370853977277875,0.00673386128619313,14.0652697086334,207.992500305176,188.1537187,0.0,29.095333258311,30.2035320599874,987483.076426635
2019-03-03,4.56,0.685655801557005,0.00682968058390543,17.2410128116608,210.032974243164,183.3412935,0.0,29.1880085468292,30.1040134429932,977904.649845828
2019-03-04,4.56,0.930235750973225,0.00481886017951183,19.8731033802032,211.336288452148,178.1382285,0.0,29.2120812733968,29.8133964538574,972303.894274132
2019-03-05,0.78,0.836837597191334,0.00468211760744453,18.7554321289063,209.983139038086,286.917907,8.0,29.1920196215312,29.8901549180349,974260.091946755
2019-03-06,1.17,1.01227733492851,0.00621922267600894,20.3737313747406,210.59924697876,334.69827399999997,2.3,29.2770651976268,30.1197497049967,983609.276612801
2019-03-07,1.44,0.98687331750989,0.0061537129804492,20.0289695262909,210.963264465332,298.089481,1.7,29.14821545283,30.1361831823985,969771.958338751
2019-03-08,1.89,1.05888216104358,0.0090467092813924,20.1815259456635,210.930290222168,255.30883630000002,0.0,29.0626266797384,29.8836388587952,989435.302299605
2019-03-09,1.1,1.45738034788519,0.0108532706508413,23.5342137813568,213.309513092041,209.05955799999998,0.0,29.122535387675,30.1553421815236,975365.80643279
2019-03-10,0.74,1.93691135011613,0.00725088064791635,28.1896686553955,217.506542205811,181.356859,32.0,29.2235496044159,30.0469802220662,975750.380251375
2019-03-11,1.67,2.30097401887178,0.00565218532574363,31.3588228225708,218.773376464844,215.51268370000003,0.0,29.1931404272715,29.8372669219971,966518.709048978
2019-03-12,1.54,2.65898954868317,0.00599674649129156,34.6044092178345,221.31702041626,245.7621575,13.5,29.0646907488505,29.5182454586029,963324.346006236
2019-03-13,1.3,2.83841341733933,0.00634071962849703,36.2756702899933,223.92113494873,300.04263719999994,0.0,28.9581268628438,29.2996586958567,962159.6589297
2019-03-14,1.42,2.55708340555429,0.00709164848376531,33.4385530948639,222.02220916748,326.80789,4.1,28.9038766225179,29.0904456774394,963278.06590593
2019-03-15,1.34,2.32439914345741,0.00644491045386531,31.2217848300934,218.650203704834,325.589206,0.0,28.8889338175456,29.1665058135986,973066.220777115
2019-03-16,0.7,1.83651529997587,0.00578516013047192,26.9821970462799,215.86100769043,274.51174599999996,14.2,28.7650260130564,28.9373269081116,959590.163584555
2019-03-17,0.68,1.73863112926483,0.00672443237272091,26.4880990982056,216.075710296631,227.07504349999996,0.0,28.7558275063833,29.1719241142273,969813.230517754
2019-03-18,1.3,1.67699462175369,0.00551237353647593,26.1961069107056,216.344753265381,194.7161087,0.0,28.9118547439575,28.8914612929026,977559.016932538
2019-03-19,1.2,1.78092332184315,0.00581542959844228,27.141170501709,216.707386016846,170.825809,0.0,29.188663482666,29.248424688975,977667.29164482
2019-03-20,2.87,1.96357029676437,0.00606961957237218,28.7845182418823,217.37686920166,155.9979243,6.3,29.4012534618378,29.3785971800486,969408.797700904
2019-03-21,1.51,2.30771930515766,0.0062560977821704,31.9274482727051,219.71257019043,153.7791903,0.0,29.5487555662791,29.7105851968129,963323.223541117
2019-03-22,2.05,2.37270873785019,0.00576838564302307,32.5852432250977,220.205783843994,166.7477453,0.0,29.6356626351674,29.7653028170268,969211.675557251
2019-03-23,2.05,1.9956868737936,0.00566249244729988,29.2652497291565,217.584568023682,167.9664903,0.0,29.6043081283569,29.6383981704712,959555.194478914
2019-03-24,1.06,1.70985628664494,0.00600541786116082,27.1700520515442,215.969146728516,162.700958,0.0,29.5750866731008,29.5031661192576,965892.114481966
2019-03-25,1.29,1.69431608915329,0.00703563919523731,27.5514526367188,216.289100646973,181.66945,5.1,29.6392683188121,29.446170647939,959677.370489982
2019-03-26,0.96,1.74029702693224,0.00835833325982094,28.187477350235,217.066390991211,217.7782937,26.6,29.6790377298991,29.4679301579793,960545.726775009
2019-03-27,2.03,1.84045498818159,0.0095550567493774,29.247200012207,218.576171875,229.0906187,14.8,29.7142531871796,29.4223832289378,952816.777337016
2019-03-28,0.9,2.04691442847252,0.0101057565480005,31.0852324962616,220.165203094482,243.121703,20.5,29.645411491394,29.5300185680389,959943.135692857
2019-03-29,0.91,2.14985687285662,0.0116679132624995,31.6525337696075,221.214038848877,225.121918,0.2,29.6623203754425,28.9387323856354,951158.378294905
2019-03-30,2.92,2.12347531318665,0.0126791383663658,31.1804347038269,221.166305541992,262.949538,6.0,29.6279877026876,28.9540253480275,963945.414591122
2019-03-31,2.75,2.28199589252472,0.0146851549507119,32.4002227783203,221.752773284912,281.511687,4.0,29.6188360850016,28.942457596461,948439.767775828
2019-04-01,0.94,2.32007186859846,0.0144530897086952,32.9132251739502,222.097877502441,316.573672,13.0,29.5361202557882,28.7632193565369,941677.34714907
2019-04-02,0.75,2.26754183322191,0.0161752741842065,32.5022668838501,221.920936584473,335.917086,7.4,29.4407898585002,28.8962291876475,934915.617270078
2019-04-03,1.94,2.19037948548794,0.0168443352449685,31.9209072589874,222.345024108887,346.8856159999999,19.5,29.3522755304972,29.052285750707,946864.949213373
2019-04-04,2.28,2.25542777776718,0.015367133935797,32.7034068107605,223.202842712402,337.32326900000004,3.5,29.4122528235118,28.9255744616191,950733.395732023
2019-04-05,1.4,2.1988110691309,0.0155907206062693,31.9779267311096,222.636573791504,355.29193399999997,1.0,29.4929780165354,28.9944014549255,936164.143856683
2019-04-06,1.7,2.17500441521406,0.0147720488894265,31.8401408195496,223.64342880249,337.51105,12.3,29.6170010566711,28.7418577671051,948715.117103953
2019-04-07,1.71,2.23487812280655,0.0126022624317557,32.4594633579254,224.542129516602,321.417636,2.5,29.6856802304586,28.4705769220988,942568.325423426
2019-04-08,4.08,2.42597947269678,0.009996839784435,34.2424721717835,225.878597259521,319.292726,0.0,29.7654070854187,28.1731661955516,942197.221186273
2019-04-09,1.04,2.73924904316664,0.00672832125565037,37.0192325115204,229.375118255615,332.417601,4.3,29.7653964360555,28.1655557155609,931990.386825569
2019-04-10,3.32,2.79627561569214,0.00442394132551272,36.8844544887543,229.300273895264,477.118592,0.0,29.8379443486532,27.830665508906,941489.895474138
2019-04-11,0.95,2.27392383292317,0.00481746074001421,31.3664345741272,220.908676147461,489.43072800000004,0.0,29.9228284358978,27.5664461453756,929624.921101735
2019-04-12,0.72,1.50274202227592,0.00521190410654526,24.7848737239838,210.894268035889,515.742887,8.0,29.9089280764262,27.4861311912537,926336.61636285
2019-04-13,1.58,1.27927660942078,0.00447733973123832,24.0381734371185,207.20890045166,485.16510200000005,4.7,29.8161120414734,27.4655233224233,930198.069060372
2019-04-14,1.94,1.47532409802079,0.00593641465820838,26.4749734401703,207.297729492188,473.61843200000004,7.8,29.7290724118551,27.3603847821554,924245.550188963
2019-04-15,1.41,1.74364048987627,0.00473169460747158,29.38969373703,209.13508605957,420.916133,12.1,29.7610286871592,27.2923018932343,931267.519288704
2019-04-16,2.18,2.07058979570866,0.00420470773678971,32.3003804683685,211.51721572876,366.29201900000004,0.0,29.8327775001526,27.7826260725657,929799.593943001
2019-04-17,2.27,2.34720350801945,0.00347102799423737,34.3522024154663,213.497646331787,332.12061,0.0,29.8832525412242,27.671181122462,937231.003780894
2019-04-18,4.11,2.58073705434799,0.00321358771179803,35.756019115448,214.777591705322,324.370695,0.0,29.8819000720978,27.7379083633423,927256.95141725
2019-04-19,3.42,2.90374729037285,0.00325269080713042,37.9628553390503,216.615028381348,336.82358,0.0,29.9464411735535,28.1164270242055,928265.443155255
2019-04-20,2.4,2.98285916447639,0.00353302270741551,38.1649723052979,215.744445800781,765.771791,0.0,29.8972912629445,27.8715500036875,908164.510484794
2019-04-21,1.6,2.71542979776859,0.00343999106189585,35.5921354293823,213.160358428955,737.553227,2.9,29.8922380606333,24.7740681966146,914974.333676977
2019-04-22,2.8,2.6017509624362,0.00304057074754383,34.5907311439514,211.753547668457,554.3681349999999,0.0,29.8592760562897,24.1252899169922,920787.407843173
2019-04-23,2.81,2.82770526409149,0.00355193448194768,36.3568720817566,212.04320526123,472.103637,0.3,29.8094351291657,24.4572234153748,898386.630486625
2019-04-24,2.86,3.22148618102074,0.00500540006032679,39.4995536804199,214.884864807129,484.30648800000006,9.3,29.744544506073,24.5026636123657,897034.060017803
2019-04-25,1.88,3.18420916795731,0.00405112133739749,39.1144766807556,216.453742980957,464.41601999999995,9.6,29.6217749913534,24.7403005758921,894774.192358659
2019-04-26,1.42,2.94094359874725,0.00460773276427062,36.7854018211365,215.474964141846,445.884974,38.5,29.5523528258006,24.9847621122996,895645.052604337
2019-04-27,1.66,2.7576757222414,0.00421601289781393,35.3134717941284,214.23726272583,497.462306,0.0,29.4654475053151,25.6949779987335,892460.360030316
2019-04-28,1.71,2.64409710466862,0.00423601403599605,34.5433893203735,213.962181091309,462.415801,0.7,29.3787973721822,26.1581892172496,891652.962235617
2019-04-29,2.44,2.26405768096447,0.00473575093928957,31.3875684738159,213.978904724121,392.432491,0.0,29.3349097569784,25.5721771717072,894589.762705202
2019-04-30,2.42,2.07476699352264,0.00345453827321762,30.0624647140503,216.171493530273,346.573763,0.6,29.323938369751,25.3393943309784,905982.697323181
2019-05-01,4.55,2.40022642910481,0.00410935912805144,32.894193649292,218.449527740479,352.80797800000005,0.0,29.4312517642975,25.4180018107096,894292.654822456
2019-05-02,4.21,2.47453384101391,0.00421799476316664,33.6058864593506,219.550281524658,343.85489300000006,22.9,29.3661729494731,25.447491645813,884321.624480287
2019-05-03,2.07,2.18965171277523,0.00310445774812251,30.9643597602844,218.287136077881,315.652179,0.2,29.3673428694407,25.8008406162262,897696.05540781
2019-05-04,1.78,1.96078619360924,0.00316500938788522,28.3734865188599,216.505252838135,290.44939999999997,0.0,29.5086484750112,25.8134080568949,895376.179036516
2019-05-05,2.54,1.64764422178268,0.0029420323917293,25.1194586753845,214.026233673096,291.1057,0.0,29.6753710110982,26.2468195756276,885063.832954593
2019-05-06,0.65,1.28940333798528,0.00272359103473718,21.6546876430511,210.713943481445,307.730435,0.0,29.7552148501078,26.3146697680155,876570.139396436
2019-05-07,2.35,0.893883053213358,0.00229892784409458,18.2006919384003,207.682991027832,299.542964,0.0,29.9244510332743,26.1933043797811,883208.657142712
2019-05-08,1.52,0.62286851555109,0.00194761195598403,16.0177097320557,205.409370422363,273.77769,3.5,30.0539786815643,26.5047516028086,881963.152577582
2019-05-09,1.24,0.496646950021386,0.00209955108948634,15.1374187469482,204.296333312988,260.059161,1.3,30.0104956626892,26.5191538333893,867253.33353191
2019-05-10,0.8,0.446004236117005,0.00230521320190746,14.9719562530518,203.801601409912,255.23107699999997,0.0,30.0107969443003,26.1293257872264,867190.043767873
2019-05-11,0.64,0.389604575932026,0.00197826272415114,14.7990112304688,203.412120819092,251.856077,0.0,30.0028374195099,26.3179613749186,865267.951766184
2019-05-12,1.41,0.323321241885424,0.0015383216268674,14.5026524066925,203.120380401611,254.840393,0.0,30.0333680311839,26.7444929281871,861973.257610466
2019-05-13,1.06,0.314568913541734,0.00170538046950242,14.6281442642212,202.936901092529,256.980937,0.3,29.9864052136739,27.1110746065776,861516.155276477
2019-05-14,1.75,0.353845016099513,0.00191613479910302,15.2165472507477,203.00560760498,250.481017,0.5,29.9128245512644,27.7395681540171,860491.258279035
2019-05-15,0.6,0.391856770031154,0.00166657275985926,15.847852230072,203.164886474609,244.246717,0.0,29.8861810366313,27.7570160230001,855577.01964303
2019-05-16,0.87,0.300462752580643,0.00118853626918281,15.0828795433044,202.542625427246,244.09047299999997,0.0,29.9362191359202,28.09849802653,852044.880942833
2019-05-17,0.6,0.268746894784272,0.00117202402543626,14.771737575531,202.06177520752,243.606062,1.0,29.86301501592,28.2366414864858,850783.40283562
2019-05-18,0.77,0.269902295432985,0.00140249351534294,14.6962435245514,201.998527526855,238.012408,0.1,29.794824441274,28.063845872879,845954.039831332
2019-05-19,1.08,0.244156825356185,0.00117952234722907,14.4060754776001,202.024101257324,233.231228,0.5,29.8046208222707,28.3353401025136,850812.155211369
2019-05-20,2.49,0.2214141106233,0.00110028110793792,14.0813782215118,201.748161315918,211.77841300000003,0.0,29.9290089607239,28.2643531958262,849335.681862065
2019-05-21,1.06,0.192862732335925,0.00101933873520466,13.6959936618805,201.452777862549,192.3411832,0.0,29.8346876303355,28.1608683268229,849460.793551137
2019-05-22,1.0,0.179165573790669,0.00104865081812022,13.4298889636993,201.195484161377,178.3101395,4.1,29.6568293571472,28.16073290507,843400.777058683
2019-05-23,1.09,0.208939155098051,0.00140333435047069,13.6255395412445,201.209659576416,169.87275649999998,15.0,29.5570310751597,28.4450545310974,832399.410080418
2019-05-24,4.12,0.263245963491499,0.00148053497105138,14.2627518177032,201.590713500977,161.7947235,7.8,29.5274501641591,28.1662236849467,831617.569953052
2019-05-25,4.24,0.269415403716266,0.00121137244423153,14.4880061149597,201.648029327393,154.81043970000002,0.0,29.5853985945384,28.7780369122823,838238.214600888
2019-05-26,1.1,0.227225456852466,0.000981712564680493,14.120284318924,201.457378387451,150.13861870000002,2.4,29.5718044439952,28.7334647973379,839870.710601783
2019-05-27,0.48,0.268843952566385,0.00126361832371913,14.4674527645111,201.66930770874,147.2167891,52.7,29.5069358348846,28.5749175548553,830925.958752588
2019-05-28,1.27,0.390670735388994,0.00140767791162943,15.814911365509,202.259201049805,142.7793581,17.0,29.5151639779409,28.809769709905,829105.233985524
2019-05-29,0.8,0.449900744482875,0.00128141366985801,16.6702947616577,202.307529449463,141.4825061,12.4,29.6265383561452,29.3371977011363,820992.056102829
2019-05-30,0.79,0.458330919966102,0.00141778468969278,16.7865891456604,202.200923919678,171.60710870000003,14.0,29.6336386998494,29.321707646052,812098.246901358
2019-05-31,1.51,0.446285139769316,0.00133868656121194,16.6758751869202,202.396553039551,225.05943200000002,10.3,29.6975893179576,29.2771462599436,815249.610895681
2019-06-01,1.51,0.370158625766635,0.00097531509163673,15.9175164699554,202.167366027832,298.573985,42.0,29.6529343922933,29.2093053658803,809105.409519275
2019-06-02,1.67,0.31807894166559,0.000934942087042145,15.0940716266632,201.644046783447,329.792134,7.9,29.620432694753,28.7915768623352,807914.38768417
2019-06-03,2.85,0.261786419898272,0.00105672820427571,14.1128897666931,201.155754089355,299.526929,117.2,29.5047333240509,28.5626281897227,798626.593225805
2019-06-04,3.53,0.243032827042043,0.00164718415180687,13.5444738864899,200.944881439209,268.0899004,71.4,29.4342510700226,28.7918909390767,805954.218211894
2019-06-05,3.59,0.236455188132823,0.0013141896633897,13.3596360683441,201.158264160156,277.996126,0.0,29.4689206282298,28.6387384732564,809191.925676936
2019-06-06,3.33,0.286146434023976,0.00141292772241286,13.8411543369293,201.465629577637,260.15263600000003,0.0,29.4976777235667,28.8294333616893,807177.964222402
2019-06-07,0.99,0.302912426181138,0.00120586862612981,14.130078792572,201.248031616211,251.402802,0.0,29.5154515107473,29.0018634001414,807087.389921617
2019-06-08,0.97,0.211147679947317,0.00103971089993138,13.2296469211578,200.891990661621,270.230591,0.0,29.3370191256205,28.9904690583547,798559.677035997
2019-06-09,2.58,0.213926920667291,0.00130751948745456,13.1583347320557,200.922729492188,262.340071,12.0,29.1228152910868,28.5333846410116,797598.674206888
2019-06-10,2.57,0.225933912210166,0.00107209764246363,13.2555577754974,201.287803649902,233.87179200000003,11.5,29.1592820485433,28.3093156019847,802500.306696169
2019-06-11,2.05,0.214635715819895,0.000978892301645828,13.1037423610687,201.690662384033,211.372158,0.0,29.2390855153402,28.5492709477743,802811.920281996
2019-06-12,2.24,0.172334048431367,0.00074956746539101,12.6179339885712,201.966522216797,208.99724299999997,3.0,29.170449256897,28.6025386651357,800107.556435587
2019-06-13,2.58,0.153631485067308,0.000749542341509368,12.280303478241,202.126316070557,209.669083,54.0,29.0800320307414,28.6766896247864,795468.753471178
2019-06-14,2.83,0.148079291917384,0.000728129365597852,12.0892355442047,202.081378936768,198.30989300000002,133.9,28.9837574164073,28.0347266991933,810647.84928021
2019-06-15,2.83,0.12359587615355799,0.000654214243695606,11.744619846344,202.232902526855,195.778734,2.6,28.860379298528,28.0855423609416,797021.381761657
2019-06-16,1.9,0.121607359498739,0.000640972262772266,11.5848801136017,202.333553314209,194.075604,33.7,28.9239695866903,28.4545118014018,805587.085774394
2019-06-17,1.9,0.118497429648414,0.000593083321291488,11.4760985374451,202.446243286133,194.028764,106.5,28.907116651535,28.2072872320811,799226.162286482
2019-06-18,2.32,0.136623835423961,0.000666213418298867,11.5448365211487,202.37964630127,190.872564,6.2,28.8813161849976,28.366282860438,802059.264247733
2019-06-19,2.05,0.130752212833613,0.000610035978752421,11.5021684169769,202.311473846436,221.24711299999998,4.0,28.8208160400391,28.5497286319733,792907.28806881
2019-06-20,1.08,0.11360041750595,0.000562266541237477,11.2492969036102,202.387683868408,241.43438600000002,0.0,28.7576977411906,28.3501104513804,799450.827997294
2019-06-21,1.31,0.111957757500932,0.000577773113036528,11.0461349487305,202.305889129639,221.51280199999997,0.2,28.799169143041,28.4030021826426,810788.071076659
2019-06-22,3.12,0.104998210794292,0.000626604472927284,10.7823960781097,202.26171875,205.88804799999997,0.0,28.8543605804443,28.2822529474894,806796.498768763
2019-06-23,3.17,0.0985806214157492,0.000718146882718429,10.4890336990356,202.197338104248,195.247544,39.8,28.9594770272573,28.0575560728709,816797.31760833
2019-06-24,4.45,0.0985457289498299,0.000761075069021899,10.3012132644653,202.157470703125,186.45077400000002,2.5,28.8612240950267,27.9972754319509,812889.757497444
2019-06-25,3.66,0.0948471524752677,0.000671686058922205,10.1670578718185,202.14094543457,179.63833600000004,0.0,28.9196214675903,28.2702847321828,810864.485048246
2019-06-26,1.44,0.0899217475671321,0.000595005083596334,10.0414131879807,202.027454376221,173.32591200000002,0.0,29.0201341311137,28.4064612388611,813101.64437459
2019-06-27,1.13,0.0669839129550383,0.00075696520798374,9.80433225631714,201.938812255859,168.6228487,5.7,29.1167835394541,28.9556865692139,809618.980483116
2019-06-28,1.2,0.0469114682637155,0.00147455073602032,9.37317097187042,201.7395362854,164.06040229999996,7.3,29.0302827358246,28.8733555475871,816427.076805884
2019-06-29,1.61,0.035393612459302,0.00315180001780391,8.77454149723053,201.636249542236,158.8573303,6.5,28.9477485020955,28.7836220264435,835283.800063276
2019-06-30,2.74,0.0293672572588548,0.00437573587987572,8.34801006317139,201.578926086426,153.15427459999998,0.0,28.9251856803894,29.127609093984,838188.912479107
2019-07-01,2.38,0.0251804784638807,0.00495686710928567,8.13398540019989,201.615966796875,148.4668432,0.0,28.8035303751628,29.1689453125,825303.44462627
